@avicii,916603842271293440,2017-10-07 09:59:20,b'Loving the support on #lonelytogether!! Lets climb from top 5 to top 1\xe2\x98\x9d\xef\xb8\x8f\xf0\x9f\x99\x8f\xe2\x9d\xa4 https://t.co/nhiZNaoz8m @RitaOra \xf0\x9f\x98\x98 https://t.co/YEmiUlLShk'
@avicii,914931486201204736,2017-10-02 19:13:59,"b'Las Vegas, I mourn with you and hope that all the survivors will make it through this dark moment. Lightness will prevail. Stay strong \xf0\x9f\x99\x8f\xe2\x9d\xa4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'"
@avicii,912661348257091584,2017-09-26 12:53:16,"b""RT @AviciiDK: The 10th and last box in all it's glory! Thank you so much @Avicii \xf0\x9f\x92\x9c https://t.co/QVsWmUd4zR"""
@avicii,912246516181557248,2017-09-25 09:24:52,"b""And the other winner in my remix contest for without you is 'Notre Dame'! https://t.co/KyFgqJiMH7"""
@avicii,912199632264089601,2017-09-25 06:18:34,"b""RT @tokimatokio: I'm the winner of Avicii's contest!!!\nThank you to @Avicii @DJcity @GeffenRecords\n&amp; everyone who loves my music\xf0\x9f\x98\x8d\nhttps://t\xe2\x80\xa6"""
@avicii,911094859586576384,2017-09-22 05:08:36,b'RT @Tyson_Winter: Loving the music integration into @Snapchat! @Avicii is on one of the 3D bitmojis. Been thinking music is the future of S\xe2\x80\xa6'
@avicii,911093900387012608,2017-09-22 05:04:47,b'@DaveGrutman Congrats!\xe2\x9d\xa4'
@avicii,910861405607391232,2017-09-21 13:40:56,"b""RT @Spotify: Let's help those affected by the Mexico earthquake \xf0\x9f\xa4\x9d\nDonate here: https://t.co/1efBryDbjy"""
@avicii,910435009416323073,2017-09-20 09:26:35,"b'Mexico,  I love you and my thoughts are with you \xf0\x9f\x99\x8f\xe2\x9d\xa4\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'"
@avicii,910188927155363841,2017-09-19 17:08:45,"b'1 million views for Lonely Together in less than 24 H! I know you saw @RitaOra in the video but did you see me?\xf0\x9f\x98\x8f and if you did, where? \xf0\x9f\xa4\x94'"
@avicii,909763965256744961,2017-09-18 13:00:06,b'The video for Lonely together featuring @ritaora is out now! https://t.co/8VTI8qUWSh'
@avicii,909132377091436544,2017-09-16 19:10:24,b'Who can\xe2\x80\x99t wait to see the music video for \xe2\x80\x98Lonely Together\xe2\x80\x99 when it drops on Monday? https://t.co/8xrSb65kvp'
@avicii,908697075356962817,2017-09-15 14:20:40,"b""https://t.co/x8KSh0oQ6u\nMe and my fellow musicians finalizing 'Without You' on our live sent road trip!"""
@avicii,907997744249413632,2017-09-13 16:01:46,b'What would you do if you could stop time?\n\nThe video for \xe2\x80\x98Lonely Together\xe2\x80\x99 is out on Monday! https://t.co/gKULC1e1do'
@avicii,907525893865828352,2017-09-12 08:46:48,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cYU BI LAO \xe2\x9d\xa4 #ftw #aviciiyoubelove #Avicii #Avici\xe2\x80\x9d\n\nhttps://t.co/L8M9suzRsq'
@avicii,907327981898661889,2017-09-11 19:40:22,b'Sometimes when you spam people they can become very rude\xe2\x80\xa6 #Avicii #Avici #AviciiIsBack https://t.co/K7DkjF4V5m'
@avicii,907284511259578369,2017-09-11 16:47:38,b'When I found Mr. Tugetter I knew I had to send him a message #AviciiLonelyTogether #LetsBeLonelyTogether #Avicii\xe2\x80\xa6 https://t.co/xKAtBrVHf3'
@avicii,907217049113554946,2017-09-11 12:19:34,"b""This guy I'm chatting with is just too much \xf0\x9f\x98\x84 He's an inspiration for love. YU BI LAO \xe2\x9d\xa4 #ftw #aviciiyoubelove\xe2\x80\xa6 https://t.co/CVnXsixju6"""
@avicii,907151844098453504,2017-09-11 08:00:28,"b'Avicii: True Stories, a documentary by Levan Tsikurishvili\nIn selected cinemas worldwide on October 26.\n\nhttps://t.co/HdWaiTTUBs'"
@avicii,906596845752770561,2017-09-09 19:15:06,b'Shout out to my girl @RitaOra performing our new single #LonelyTogether on #StrictlyComeDancing! Available now! https://t.co/fIo1OvKCvE'
@avicii,905496107043745792,2017-09-06 18:21:09,b'https://t.co/A1FzH3ALLq'
@avicii,904041567777902592,2017-09-02 18:01:20,"b""I'm LIVE now on @facebook #AviciiFM #001!"""
@avicii,903925433112154112,2017-09-02 10:19:52,b'Pretty sweet Avicii filter @Snapchat has going on! Make me proud and show me love and send me videos! \xe2\x9d\xa4 #youbelove\xc2\xa0 #lifegoals #bucketlist'
@avicii,903619553523097600,2017-09-01 14:04:24,"b""Thanks a million to @Snapchat for the customized filter featuring my track 'You Be Love' #AviciiYouBeLove #Avici\n#Avicii"""
@avicii,903618439931191296,2017-09-01 13:59:59,b'Unlock the @Avicii emoji by using my hashtags below! :D\n#Avici\n#Avicii\n#AviciiWithoutYou\n#AviciiLonelyTogether\xe2\x80\xa6 https://t.co/bS7Nkk8Lss'
@avicii,902899605972639744,2017-08-30 14:23:35,b'Please share &amp; support this. My TM and friend Curly Jobson has 2 friends with cancer https://t.co/K6Xik75QQX'
@avicii,901841505224204288,2017-08-27 16:19:04,b'RT @AviciiDK: #AviciiGotMeLike \nAll night long baby https://t.co/TAVsUTEd0b'
@avicii,901737770238054400,2017-08-27 09:26:52,b'RT @AlexLhb11: @Avicii #AviciiGotMeLike https://t.co/R4WnHgqjn0'
@avicii,901737704232189952,2017-08-27 09:26:36,"b'RT @Onizuka_Sensei_: @Avicii #AviciiGotMeLike everyday, everytime \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x99 https://t.co/6CAxBxh3WY'"
@avicii,901489334477611009,2017-08-26 16:59:40,b'What Would I Change It To is part 5 of the video story and you can also see the lyrics in it! :) https://t.co/xks0Chb3BZ'
@avicii,901128715987558401,2017-08-25 17:06:42,"b""No lyrics in this video but you should know them by now! Happy friday folks, don't go Bonnie and Clyde without me! \n\nhttps://t.co/PAfx7KBmuc"""
@avicii,900778378369925121,2017-08-24 17:54:35,"b'@RitaOra is killing it on ""lonely together"" \xf0\x9f\xa4\x99\xe2\xad\x90\xef\xb8\x8f as the song also is @Spotify on #TodaysTopHits , listen here!  -&gt; https://t.co/zcGCkkNV8u'"
@avicii,900715882292314112,2017-08-24 13:46:15,"b'I\'m so glad that ""without you"" is out and that it\'s on #TodaysTopHits at @Spotify  \xf0\x9f\x8e\xb5\xf0\x9f\x8c\x9f tune in here! -&gt; https://t.co/zcGCkkNV8u \xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\x96\x96'"
@avicii,900366225250820097,2017-08-23 14:36:50,b'How do you move to my new EP? Post your favorite \xe2\x80\x99Dance Gif\xe2\x80\x99 and hashtag it #AviciiGotMeLike \xe2\x80\x93 The best one will wi\xe2\x80\xa6 https://t.co/dWiic9Mvqj'
@avicii,899275475968815104,2017-08-20 14:22:35,"b""RT @officialcharts: Welcome back @Avicii! His new single Without You makes a strong debut inside this wk's Official UK Singles Chart \xf0\x9f\x92\xaa  htt\xe2\x80\xa6"""
